JourneyID,OriginType,Origin,DestinationType,Destination,OutwardDate,OutwardTime,OutwardArrDep,ReturnDate,ReturnTime,ReturnArrDep
Game368,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game369,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game370,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game371,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game372,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game373,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game374,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game375,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game376,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game377,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game378,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game379,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game380,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game381,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game382,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game383,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game384,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game385,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game386,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game387,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game388,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game389,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game390,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game391,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game392,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game393,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game394,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game395,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game396,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game397,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game398,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game399,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game400,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game401,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game402,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game403,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game404,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game405,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game406,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game407,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game408,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game409,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game410,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game411,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game412,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game413,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game414,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game415,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game416,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game417,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game418,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game419,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game420,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game421,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game422,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game423,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game424,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game425,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game426,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game427,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game428,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game429,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game430,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game431,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game432,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game433,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game434,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game435,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game436,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game437,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game438,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game439,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game440,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game441,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game442,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game443,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game444,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game445,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game446,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game447,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game448,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game449,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game450,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game451,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game452,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game453,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game454,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game455,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game456,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game457,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game458,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game459,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game460,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game461,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game462,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game463,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game464,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game465,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game466,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game467,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game468,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game469,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game470,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game471,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game472,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game473,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game474,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game475,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game476,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game477,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game478,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game479,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game480,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game481,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game482,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game483,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game484,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game485,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game486,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game487,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game488,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game489,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game490,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game491,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game492,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game493,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game494,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game495,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game496,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game497,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game498,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game499,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game500,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game501,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game502,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game503,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game504,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game505,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game506,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game507,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game508,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game509,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game510,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game511,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game512,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game513,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game514,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game515,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game516,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game517,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game518,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game519,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game520,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game521,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game522,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game523,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game524,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game525,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game526,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game527,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game528,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game529,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game530,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game531,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game532,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game533,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game534,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game535,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game536,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game537,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game538,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game539,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game540,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game541,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game542,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game543,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game544,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game545,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game546,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game547,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game548,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game549,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game550,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game551,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game552,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game553,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game554,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game555,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game556,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game557,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game558,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game559,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game560,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game561,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game562,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game563,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game564,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game565,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game566,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game567,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game568,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game569,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game570,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game571,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game572,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game573,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game574,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game575,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game576,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game577,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game578,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game579,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game580,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game581,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game582,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game583,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game584,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game585,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game586,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game587,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game588,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game589,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game590,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game591,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game592,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game593,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game594,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game595,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game596,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game597,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game598,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game599,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game600,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game601,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game602,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game603,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game604,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game605,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game606,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game607,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game608,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game609,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game610,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game611,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game612,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game613,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game614,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game615,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game616,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game617,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game618,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game619,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game620,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game621,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game622,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game623,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game624,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game625,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game626,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game627,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game628,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game629,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game630,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game631,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game632,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game633,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game634,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game635,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game636,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game637,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game638,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game639,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game640,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game641,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game642,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game643,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game644,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game645,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game646,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game647,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game648,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game649,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game650,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game651,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game652,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game653,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game654,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game655,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game656,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game657,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game658,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game659,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game660,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game661,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game662,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game663,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game664,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game665,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game666,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game667,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game668,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game669,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game670,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game671,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game672,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game673,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game674,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game675,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game676,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game677,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game678,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game679,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game680,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game681,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game682,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game683,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game684,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game685,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game686,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game687,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game688,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game689,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game690,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game691,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game692,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game693,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game694,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game695,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game696,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game697,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game698,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game699,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game700,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game701,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game702,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game703,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game704,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game705,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game706,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game707,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game708,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game709,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game710,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game711,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game712,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game713,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game714,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game715,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game716,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game717,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game718,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game719,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game720,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game721,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game722,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game723,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game724,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game725,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game726,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game727,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game728,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game729,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game730,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game731,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game732,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game733,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game734,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game735,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game736,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
